MKT_RF,SMB,HML,RF,date
-0.0924,-0.0111,0.0626,0.0015,200809
-0.1723,-0.0225,-0.0275,0.0008,200810
-0.0786,-0.0301,-0.058499999999999996,0.0003,200811
0.0174,0.0362,-0.0021,0.0,200812
-0.0812,0.001,-0.1125,0.0,200901
-0.10099999999999999,0.0015,-0.0727,0.0001,200902
0.0895,-0.001,0.0362,0.0002,200903
0.10189999999999999,0.047400000000000005,0.054400000000000004,0.0001,200904
0.0521,-0.0235,-0.0014000000000000002,0.0,200905
0.0043,0.026000000000000002,-0.026600000000000002,0.0001,200906
0.07719999999999999,0.020499999999999997,0.052199999999999996,0.0001,200907
0.0333,-0.008100000000000001,0.0785,0.0001,200908
0.0408,0.024900000000000002,0.0097,0.0001,200909
-0.0259,-0.0429,-0.0426,0.0,200910
0.0556,-0.0248,-0.0012,0.0,200911
0.0275,0.0611,0.0,0.0001,200912
-0.0336,0.0037,0.003,0.0,201001
0.034,0.011899999999999999,0.0318,0.0,201002
0.06309999999999999,0.0149,0.0215,0.0001,201003
0.02,0.0499,0.028300000000000002,0.0001,201004
-0.0789,0.0,-0.0241,0.0001,201005
-0.0556,-0.020099999999999996,-0.0452,0.0001,201006
0.0693,0.0021,-0.0021,0.0001,201007
-0.04769999999999999,-0.029900000000000003,-0.0196,0.0001,201008
0.09539999999999998,0.0392,-0.031200000000000002,0.0001,201009
0.0388,0.011399999999999999,-0.0252,0.0001,201010
0.006,0.0368,-0.0091,0.0001,201011
0.0682,0.0068000000000000005,0.0378,0.0001,201012
0.0199,-0.0248,0.008199999999999999,0.0001,201101
0.0349,0.015300000000000001,0.011000000000000001,0.0001,201102
0.0045000000000000005,0.0258,-0.015700000000000002,0.0001,201103
0.028999999999999998,-0.0031,-0.0253,0.0,201104
-0.0127,-0.0072,-0.0209,0.0,201105
-0.0175,-0.002,-0.0033,0.0,201106
-0.0236,-0.0134,-0.0116,0.0,201107
-0.0599,-0.030299999999999997,-0.024,0.0001,201108
-0.0759,-0.0354,-0.0137,0.0,201109
0.11349999999999999,0.0344,-0.0022,0.0,201110
-0.0028000000000000004,-0.0018,-0.0042,0.0,201111
0.0074,-0.0067,0.0171,0.0,201112
0.050499999999999996,0.0215,-0.0111,0.0,201201
0.044199999999999996,-0.0172,0.0011,0.0,201202
0.0311,-0.0063,0.0089,0.0,201203
-0.0085,-0.0054,-0.0046,0.0,201204
-0.061900000000000004,0.0,-0.0052,0.0001,201205
0.038900000000000004,0.0079,0.0040999999999999995,0.0,201206
0.0079,-0.026000000000000002,-0.0025,0.0,201207
0.0255,0.0039000000000000003,0.0134,0.0001,201208
0.0273,0.0048,0.015700000000000002,0.0001,201209
-0.0176,-0.0109,0.0364,0.0001,201210
0.0078000000000000005,0.0054,-0.008100000000000001,0.0001,201211
0.0118,0.0149,0.0352,0.0001,201212
0.0557,0.0044,0.0095,0.0,201301
0.0129,-0.0043,0.0011,0.0,201302
0.0403,0.0084,-0.0026,0.0,201303
0.0155,-0.024300000000000002,0.005699999999999999,0.0,201304
0.027999999999999997,0.0169,0.024900000000000002,0.0,201305
-0.012,0.011699999999999999,-0.0013,0.0,201306
0.0565,0.018799999999999997,0.0060999999999999995,0.0,201307
-0.0271,0.0025,-0.0277,0.0,201308
0.0377,0.0294,-0.012,0.0,201309
0.0418,-0.0152,0.011000000000000001,0.0,201310
0.031200000000000002,0.0125,0.0026,0.0,201311
0.0281,-0.0048,-0.0031,0.0,201312
-0.0332,0.0087,-0.0213,0.0,201401
0.04650000000000001,0.0034000000000000002,-0.0037,0.0,201402
0.0043,-0.018500000000000003,0.050300000000000004,0.0,201403
-0.0019,-0.04190000000000001,0.011000000000000001,0.0,201404
0.0206,-0.018500000000000003,-0.0036,0.0,201405
0.026099999999999998,0.0301,-0.0066,0.0,201406
-0.0204,-0.042199999999999994,-0.0002,0.0,201407
0.0424,0.004,-0.0055000000000000005,0.0,201408
-0.0197,-0.038,-0.011899999999999999,0.0,201409
0.0252,0.042800000000000005,-0.0168,0.0,201410
0.0255,-0.020499999999999997,-0.0298,0.0,201411
-0.0006,0.0259,0.0212,0.0,201412
-0.0311,-0.0051,-0.0347,0.0,201501
0.0613,0.0051,-0.0173,0.0,201502
-0.011200000000000002,0.030699999999999998,-0.0045000000000000005,0.0,201503
0.0059,-0.0301,0.0184,0.0,201504
0.013600000000000001,0.009000000000000001,-0.0132,0.0,201505
-0.015300000000000001,0.0285,-0.008,0.0,201506
0.0154,-0.0407,-0.0421,0.0,201507
-0.0604,0.0052,0.0271,0.0,201508
-0.0308,-0.026099999999999998,0.0058,0.0,201509
0.0775,-0.019299999999999998,-0.0011,0.0,201510
0.005600000000000001,0.0362,-0.005699999999999999,0.0,201511
-0.0217,-0.0281,-0.0246,0.0001,201512
-0.057699999999999994,-0.0336,0.0226,0.0001,201601
-0.0007000000000000001,0.0083,-0.0048,0.0002,201602
0.0696,0.0086,0.0111,0.0002,201603
0.0092,0.0068000000000000005,0.0325,0.0001,201604
0.0178,-0.0027,-0.0179,0.0001,201605
-0.0005,0.0060999999999999995,-0.0149,0.0002,201606
0.0395,0.028999999999999998,-0.0098,0.0002,201607
0.005,0.009399999999999999,0.0318,0.0002,201608
0.0025,0.02,-0.0134,0.0002,201609
-0.0202,-0.044000000000000004,0.0415,0.0002,201610
0.048600000000000004,0.056900000000000006,0.08439999999999999,0.0001,201611
